-0.84966,0.39738,-0.68842,-0.66701,-0.40074,-0.60347
-0.87766,0.38338,-0.62053,-0.77537,-0.37123,-0.73802
-0.87486,0.38898,-0.64667,-0.79262,-0.36533,-0.7328
-0.87486,0.39696,-0.66602,-0.82291,-0.35648,-0.74928
-0.87486,0.40536,-0.64667,-0.81849,-0.35648,-0.7015
-0.86646,0.40536,-0.66703,-0.81849,-0.35648,-0.7015
-0.87486,0.41334,-0.62732,-0.81849,-0.35648,-0.7015
-0.86646,0.41334,-0.66703,-0.82291,-0.35648,-0.68585
-0.87486,0.41334,-0.60797,-0.82734,-0.36533,-0.68585
-0.86646,0.42132,-0.64769,-0.83176,-0.37419,-0.68585
-0.87077,0.4293,-0.60797,-0.83176,-0.38304,-0.68585
-0.85828,0.4293,-0.62834,-0.83618,-0.38304,-0.68585
-0.86668,0.4293,-0.58862,-0.83176,-0.39189,-0.68585
-0.85828,0.4293,-0.62834,-0.82734,-0.39189,-0.68585
-0.86668,0.4293,-0.60797,-0.82291,-0.39189,-0.68585
-0.85828,0.4293,-0.64769,-0.82291,-0.38304,-0.68585
-0.87077,0.4293,-0.62732,-0.81849,-0.38304,-0.68585
-0.86237,0.43727,-0.64769,-0.81849,-0.37419,-0.68585
-0.86668,0.4293,-0.60797,-0.81849,-0.36533,-0.68585
-0.85828,0.4293,-0.64769,-0.81849,-0.35648,-0.68585
-0.86668,0.42132,-0.62732,-0.81849,-0.35648,-0.68585
-0.85419,0.41334,-0.64769,-0.81849,-0.35648,-0.68585
-0.86689,0.40536,-0.60797,-0.81849,-0.35648,-0.7015
-0.86689,0.41334,-0.64769,-0.81849,-0.35648,-0.7015
-0.87529,0.40536,-0.60797,-0.82291,-0.35648,-0.71715
-0.87099,0.41334,-0.64769,-0.82291,-0.35648,-0.71715
-0.88348,0.41334,-0.62732,-0.82734,-0.35648,-0.71715
-0.87077,0.42132,-0.68638,-0.83176,-0.35648,-0.7015
-0.87486,0.41334,-0.66602,-0.83618,-0.35648,-0.71715
-0.86646,0.42132,-0.70573,-0.83618,-0.35648,-0.7015
-0.87486,0.42132,-0.66602,-0.83618,-0.35648,-0.71715
-0.86646,0.4293,-0.70573,-0.83618,-0.35648,-0.71715
-0.87917,0.4293,-0.66602,-0.83176,-0.35648,-0.71715
-0.87077,0.43727,-0.70573,-0.82734,-0.35648,-0.71715
-0.88348,0.4293,-0.66602,-0.82734,-0.34716,-0.7328
-0.87508,0.4293,-0.70573,-0.83176,-0.34716,-0.7328
-0.88348,0.42132,-0.66602,-0.83176,-0.34716,-0.74845
-0.87077,0.42132,-0.70573,-0.83176,-0.34716,-0.76411
-0.87917,0.41334,-0.66602,-0.83618,-0.34716,-0.76411
-0.86646,0.41334,-0.70573,-0.83176,-0.35648,-0.76411
-0.87486,0.40536,-0.68638,-0.82734,-0.35648,-0.76411
-0.86646,0.40536,-0.7261,-0.82291,-0.34716,-0.76411
-0.87917,0.39738,-0.70675,-0.82291,-0.34716,-0.76411
-0.87077,0.39738,-0.74646,-0.81849,-0.33785,-0.76411
-0.87917,0.39738,-0.70675,-0.81849,-0.33785,-0.76411
-0.87077,0.39738,-0.7261,-0.82291,-0.32853,-0.76411
-0.87917,0.39738,-0.68638,-0.82291,-0.32853,-0.76411
-0.86646,0.40536,-0.70573,-0.82734,-0.31921,-0.76411
-0.87486,0.40536,-0.68638,-0.83176,-0.31921,-0.76411
-0.86646,0.40536,-0.7261,-0.83618,-0.31921,-0.76411
-0.87486,0.40536,-0.68638,-0.83176,-0.31921,-0.76411
-0.86646,0.40536,-0.7261,-0.83176,-0.31921,-0.78058
-0.87486,0.39738,-0.70675,-0.82734,-0.31921,-0.78058
-0.86646,0.39738,-0.7261,-0.82291,-0.31921,-0.76493
-0.87486,0.39738,-0.68638,-0.81849,-0.31921,-0.76493
-0.86646,0.39738,-0.7261,-0.81849,-0.32853,-0.76493
-0.87486,0.39738,-0.70675,-0.82291,-0.33785,-0.74845
-0.86646,0.39738,-0.74646,-0.82291,-0.34716,-0.74845
-0.87486,0.39738,-0.70675,-0.82291,-0.35648,-0.76411
-0.86646,0.40536,-0.74646,-0.82734,-0.35648,-0.74845
-0.87486,0.40536,-0.70675,-0.82734,-0.35648,-0.74845
-0.86646,0.40536,-0.7261,-0.82291,-0.35648,-0.7328
-0.87486,0.40536,-0.66602,-0.82291,-0.35648,-0.7328
-0.86646,0.40536,-0.70573,-0.82291,-0.35648,-0.7328
-0.87486,0.39738,-0.66602,-0.81849,-0.35648,-0.74845
-0.86646,0.39738,-0.70573,-0.82291,-0.35648,-0.74845
-0.87486,0.39738,-0.66602,-0.82734,-0.35648,-0.76411
-0.86646,0.39738,-0.70573,-0.82734,-0.35648,-0.76411
-0.87486,0.39738,-0.66602,-0.82734,-0.35648,-0.76411
-0.86646,0.40536,-0.70573,-0.82734,-0.35648,-0.76411
-0.87486,0.40536,-0.66602,-0.82291,-0.35648,-0.76411
-0.86646,0.41334,-0.70573,-0.81849,-0.35648,-0.74845
-0.87486,0.41334,-0.66602,-0.81849,-0.35648,-0.74845
-0.86646,0.41334,-0.70573,-0.81849,-0.36533,-0.74845
-0.87486,0.40536,-0.66602,-0.81849,-0.36533,-0.74845
-0.86646,0.41334,-0.70573,-0.81849,-0.36533,-0.7328
-0.87486,0.40536,-0.66602,-0.82291,-0.37419,-0.74845
-0.86646,0.40536,-0.70573,-0.82291,-0.38304,-0.74845
-0.87486,0.40536,-0.66602,-0.82291,-0.38304,-0.74845
-0.86646,0.41334,-0.70573,-0.82291,-0.39189,-0.7328
-0.87486,0.40536,-0.66602,-0.82291,-0.40074,-0.74845
-0.86646,0.41334,-0.7261,-0.81849,-0.40074,-0.7328
-0.87486,0.42132,-0.68638,-0.81429,-0.41006,-0.7328
