-0.73562,-0.84899,-0.78436,-0.3793,0.9795,-1.122
-0.71582,-0.84899,-0.81591,-0.61525,0.94276,-0.99178
-0.72344,-0.84899,-0.78531,-0.66245,0.93541,-0.94979
-0.72922,-0.84899,-0.76732,-0.73323,0.93541,-0.91869
-0.72313,-0.84899,-0.76732,-0.73323,0.95745,-0.91869
-0.74079,-0.84899,-0.73041,-0.73323,0.95745,-0.91869
-0.72892,-0.84899,-0.76732,-0.73323,0.9795,-0.91869
-0.73501,-0.84899,-0.73041,-0.73928,0.9795,-0.93464
-0.72313,-0.82451,-0.74839,-0.73928,0.9795,-0.91869
-0.73501,-0.82451,-0.73041,-0.73928,0.95745,-0.91869
-0.72313,-0.82451,-0.76732,-0.73928,0.95745,-0.91869
-0.72922,-0.82451,-0.74934,-0.73928,0.93541,-0.93464
-0.72313,-0.82451,-0.78625,-0.73323,0.93541,-0.91869
-0.73501,-0.82451,-0.76827,-0.73323,0.91336,-0.93464
-0.72313,-0.80003,-0.78625,-0.73323,0.93541,-0.91869
-0.73501,-0.80003,-0.74934,-0.73323,0.91336,-0.93464
-0.72892,-0.77555,-0.78625,-0.73323,0.93541,-0.91869
-0.74079,-0.77555,-0.74934,-0.73323,0.93541,-0.93464
-0.72892,-0.77555,-0.76732,-0.73323,0.95745,-0.91869
-0.74079,-0.77555,-0.74934,-0.73323,0.95745,-0.91869
-0.72892,-0.75107,-0.78625,-0.73323,0.9795,-0.90275
-0.74079,-0.75107,-0.74934,-0.73323,0.9795,-0.90275
-0.72892,-0.72659,-0.78625,-0.73323,0.9795,-0.8868
-0.74079,-0.72659,-0.76827,-0.73323,0.9795,-0.8868
-0.72892,-0.75107,-0.80518,-0.73323,0.9795,-0.8868
-0.74079,-0.75107,-0.76827,-0.73928,0.9795,-0.90275
-0.72892,-0.77555,-0.80518,-0.74533,0.9795,-0.90275
-0.74079,-0.80003,-0.76827,-0.74533,0.9795,-0.90275
-0.73501,-0.80003,-0.80518,-0.75138,0.9795,-0.90275
-0.74688,-0.77555,-0.76827,-0.75743,0.9795,-0.90275
-0.73501,-0.77555,-0.80518,-0.75743,0.9795,-0.8868
-0.74688,-0.75107,-0.76827,-0.75743,0.9795,-0.8868
-0.73501,-0.75107,-0.78625,-0.76348,0.9795,-0.87165
-0.74079,-0.75107,-0.74934,-0.76348,0.9795,-0.87165
-0.72892,-0.77555,-0.78625,-0.76348,0.9795,-0.87165
-0.74079,-0.80003,-0.74934,-0.76923,0.9795,-0.87165
-0.73501,-0.82451,-0.76732,-0.76923,0.9795,-0.87165
-0.74688,-0.82451,-0.74934,-0.76923,1.0027,-0.87165
-0.73501,-0.84899,-0.78625,-0.76923,1.0027,-0.87165
-0.74688,-0.84899,-0.74934,-0.76923,1.0027,-0.8565
-0.73501,-0.84899,-0.76732,-0.76348,1.0027,-0.84135
-0.74079,-0.84899,-0.74934,-0.76348,1.0027,-0.84135
-0.72892,-0.84899,-0.78625,-0.76348,1.0027,-0.84135
-0.74079,-0.84899,-0.73041,-0.76348,1.0027,-0.8262
-0.72892,-0.84899,-0.76732,-0.76348,1.0027,-0.8262
-0.74079,-0.84899,-0.73041,-0.76348,1.0259,-0.8262
-0.72892,-0.84899,-0.74839,-0.76348,1.0259,-0.81105
-0.74079,-0.84899,-0.69255,-0.76348,1.0259,-0.81105
