-0.89643,0.66942,-0.8676,-0.58862,-0.41867,-0.95922
-0.91811,0.66942,-0.91893,-0.58862,-0.41867,-1.0816
-0.9137,0.64996,-0.9454,-0.69576,-0.43165,-1.0626
-0.92245,0.63998,-0.9454,-0.74933,-0.41799,-1.0776
-0.90921,0.63998,-0.96161,-0.8029,-0.41799,-1.0484
-0.90921,0.63,-0.94621,-0.85647,-0.41799,-1.0192
-0.90047,0.63948,-0.96242,-0.85647,-0.40501,-1.0192
-0.90473,0.6295,-0.94621,-0.85647,-0.39135,-1.0192
-0.8915,0.6295,-0.99322,-0.85647,-0.39135,-1.0192
-0.89598,0.61952,-0.96161,-0.85647,-0.37769,-1.0341
-0.88297,0.61952,-0.99322,-0.85647,-0.36403,-1.0192
-0.88746,0.61952,-0.96161,-0.85647,-0.35036,-1.0192
-0.87871,0.61952,-0.97782,-0.85647,-0.35036,-1.0042
-0.8832,0.61952,-0.93081,-0.8608,-0.36403,-0.98918
-0.87871,0.61952,-0.96242,-0.86513,-0.37769,-0.9742
-0.88297,0.61952,-0.96242,-0.86947,-0.39135,-0.9742
-0.87849,0.61952,-0.99403,-0.8738,-0.40501,-0.95922
-0.87849,0.61952,-0.99403,-0.87813,-0.41867,-0.95922
-0.874,0.61952,-1.0256,-0.87813,-0.41867,-0.95922
-0.88275,0.6295,-0.99403,-0.8738,-0.41867,-0.9742
-0.88723,0.63948,-1.0094,-0.8738,-0.41867,-0.98918
-0.90047,0.63948,-0.97782,-0.86947,-0.41867,-1.0042
-0.90047,0.64946,-0.99322,-0.86513,-0.41867,-1.0192
-0.9137,0.65944,-0.97701,-0.8608,-0.41867,-1.0341
-0.90944,0.65944,-1.024,-0.8608,-0.41867,-1.0341
-0.91819,0.64946,-0.9924,-0.85647,-0.41867,-1.0341
-0.90944,0.65944,-1.024,-0.85647,-0.41867,-1.0341
-0.92267,0.65944,-0.97701,-0.85191,-0.41867,-1.0484
-0.90944,0.65944,-0.99322,-0.84735,-0.40501,-1.0484
-0.91819,0.65944,-0.96161,-0.84279,-0.39135,-1.0484
-0.90495,0.66942,-0.97782,-0.83824,-0.36471,-1.0484
-0.9137,0.66942,-0.94621,-0.83368,-0.35105,-1.0484
-0.90047,0.66942,-0.97782,-0.83368,-0.32441,-1.0341
-0.9137,0.66942,-0.94621,-0.83368,-0.31143,-1.0341
-0.90047,0.66942,-0.97782,-0.83824,-0.29845,-1.0341
-0.9137,0.65944,-0.96161,-0.84279,-0.29845,-1.0484
-0.90047,0.64946,-1.0086,-0.84735,-0.28547,-1.0484
-0.9137,0.63948,-0.9924,-0.85191,-0.28547,-1.0484
-0.90047,0.6295,-1.0394,-0.85647,-0.29845,-1.0484
