0.18959,-0.35171,0.3742,-0.36069,-0.1332,-0.20012
-0.17189,-0.35171,0.3742,-0.34021,-0.1332,-0.21425
0.20101,-0.34258,0.19355,-0.49216,-0.1332,-0.20054
-0.015881,-0.15991,0.36517,-0.56405,-0.1332,-0.20054
0.42931,0.022761,0.18451,-0.63624,-0.13903,-0.20054
0.21242,0.20543,0.35613,-0.70843,-0.13903,-0.19207
0.44073,0.56164,0.17548,-0.70259,-0.14486,-0.20012
-0.004466,0.56164,0.52775,-0.69675,-0.1507,-0.20012
0.44073,0.56164,0.17548,-0.69092,-0.15653,-0.19207
-0.004466,0.56164,0.52775,-0.69092,-0.15653,-0.18401
0.44073,0.56164,0.17548,-0.69675,-0.16236,-0.17596
-0.004466,0.56164,0.52775,-0.69675,-0.16236,-0.16791
0.44073,0.56164,0.17548,-0.69675,-0.16236,-0.15985
-0.004466,0.56164,0.52775,-0.69675,-0.16236,-0.15985
0.44073,0.56164,0.17548,-0.69675,-0.16236,-0.15985
-0.004466,0.56164,0.52775,-0.69092,-0.15653,-0.15985
0.44073,0.56164,0.17548,-0.69092,-0.15653,-0.15138
-0.004466,0.56164,0.52775,-0.69092,-0.1507,-0.15138
0.44073,0.56164,0.35613,-0.69675,-0.1507,-0.15138
-0.004466,0.56164,0.88905,-0.69675,-0.14486,-0.15943
0.44073,0.56164,0.36517,-0.70259,-0.1507,-0.15943
0.21242,0.56164,0.71744,-0.70843,-0.1507,-0.16791
0.8745,0.56164,0.36517,-0.71426,-0.15653,-0.16791
0.6462,0.56164,0.36517,-0.71426,-0.15653,-0.17596
1.3083,0.56164,-0.16776,-0.71426,-0.1685,-0.16791
1.08,0.56164,0.18451,-0.70843,-0.17465,-0.16791
1.3083,0.56164,-0.33937,-0.70259,-0.18079,-0.16791
0.86309,0.56164,-0.15872,-0.69675,-0.18693,-0.17596
1.3083,0.56164,-0.33937,-0.69092,-0.18693,-0.16791
0.6462,0.56164,-0.15872,-0.69092,-0.18693,-0.17596
1.0914,0.56164,-0.51099,-0.69092,-0.18693,-0.17596
0.86309,0.56164,-0.15872,-0.69092,-0.18079,-0.17596
1.3083,0.73518,-0.33937,-0.69092,-0.17465,-0.16791
0.86309,0.73518,-0.15872,-0.69092,-0.17465,-0.16791
1.3083,0.90872,-0.33937,-0.69675,-0.1685,-0.15985
0.86309,0.90872,0.18451,-0.69675,-0.15653,-0.16791
1.0914,1.0823,0.003864,-0.69675,-0.1507,-0.16791
