-0.16904,0.90437,2.4446,-0.24417,3.2916,0.26075,-0.50016,0.53891,2.9162
-0.25489,0.88298,2.1636,-0.33248,2.9846,0.22456,-0.39204,1.3477,2.2426
-0.25489,0.88298,2.1636,-0.33248,2.9846,0.22456,-0.39204,1.3477,2.2426
-0.16736,0.66063,2.0311,-0.66365,2.5979,0.21403,-0.75056,1.3067,1.9373
-0.18251,0.50142,1.8655,-0.63495,2.2719,0.19561,-0.68227,1.2307,1.7967
-0.18251,0.50142,1.8655,-0.63495,2.2719,0.19561,-0.68227,1.2307,1.7967
0.3073,0.30143,1.6136,-0.34573,2.0956,-0.047834,-0.51344,1.1794,2.3734
0.30561,0.15078,1.4843,-0.39651,1.768,-0.186,-0.54,1.1342,2.3201
0.30561,0.15078,1.4843,-0.39651,1.768,-0.186,-0.54,1.1342,2.3201
0.18443,-0.020595,1.1275,-0.70118,1.5407,-0.47485,-0.7259,1.2964,1.5399
0.57324,-0.16796,0.93495,-0.52456,1.1594,-0.55051,-0.47171,0.45475,2.0148
0.57324,-0.16796,0.93495,-0.52456,1.1594,-0.55051,-0.47171,0.45475,2.0148
0.44532,-0.32782,0.50627,-0.54885,0.89358,-0.80382,-0.5381,0.50812,1.3751
0.617,-0.48011,0.46208,-0.66586,0.64027,-0.77027,-0.724,0.57586,2.3347
0.617,-0.48011,0.46208,-0.66586,0.64027,-0.77027,-0.724,0.57586,2.3347
0.25849,-0.60215,0.074287,-0.85573,0.46073,-1.0571,-1.0294,1.2389,0.53674
0.25849,-0.60215,0.074287,-0.85573,0.46073,-1.0571,-1.0294,1.2389,0.53674
0.70621,-0.713,-0.06553,-0.14703,0.12714,-1.0571,-0.6671,1.3333,1.2394
1.1236,-0.90378,-0.13412,0.38063,-0.017139,-1.2499,-0.30667,1.2677,0.3962
1.1236,-0.90378,-0.13412,0.38063,-0.017139,-1.2499,-0.30667,1.2677,0.3962
1.0782,-1.0597,-0.47641,0.21504,-0.27967,-1.4197,-0.48499,0.63745,0.61428
1.0243,-1.1011,-0.37946,0.40712,-0.37731,-1.2861,-0.68796,1.1178,1.346
1.0243,-1.1011,-0.37946,0.40712,-0.37731,-1.2861,-0.68796,1.1178,1.346
0.73819,-1.1689,-0.71647,0.60361,-0.64255,-1.4809,-0.63864,0.8961,0.14905
0.81899,-1.2117,-0.77714,0.84426,-0.7711,-1.4473,-0.61967,0.30079,0.88566
0.81899,-1.2117,-0.77714,0.84426,-0.7711,-1.4473,-0.61967,0.30079,0.88566
1.0159,-1.288,-0.92487,1.352,-0.83836,-1.5592,-0.39204,0.79551,0.48343
0.75671,-1.3024,-1.0363,0.89283,-0.89477,-1.5072,-0.89283,0.96589,0.39136
0.75671,-1.3024,-1.0363,0.89283,-0.89477,-1.5072,-0.89283,0.96589,0.39136
1.0142,-1.3156,-1.0772,1.4359,-0.92027,-1.5388,-0.6026,0.89815,0.30897
1.0058,-1.3501,-1.1142,1.2836,-0.85626,-1.5342,-0.74677,0.56149,0.94381
1.0058,-1.3501,-1.1142,1.2836,-0.85626,-1.5342,-0.74677,0.56149,0.94381
0.6978,-1.3205,-1.1537,1.3256,-1.0884,-1.3809,-0.38066,-0.02355,0.86628
0.6978,-1.3205,-1.1537,1.3256,-1.0884,-1.3809,-0.38066,-0.02355,0.86628
