2.1968,0.59455,1.4359,-0.28301,0.70467,1.0074,1.7976,1.8323,1.2339
1.5749,0.64188,1.322,-0.57158,0.62182,0.96169,1.3732,-0.15471,1.2752
1.6314,0.4348,1.4691,-0.70201,0.65869,1.0191,1.3815,0.87943,1.7502
1.6314,0.4348,1.4691,-0.70201,0.65869,1.0191,1.3815,0.87943,1.7502
2.4653,0.47568,1.4026,-0.52756,0.59319,1.0737,2.1804,0.2811,1.8914
1.5395,0.39662,1.4201,-0.74766,0.66563,1.017,1.8558,-0.15471,1.5196
1.5183,0.3552,1.2335,-0.90743,0.62485,0.99004,1.5105,0.94591,1.079
1.5183,0.3552,1.2335,-0.90743,0.62485,0.99004,1.5105,0.94591,1.079
1.483,0.35198,1.1503,-0.82102,0.57019,0.98897,2.4675,-1.6911,1.1203
1.6349,0.16911,1.1862,-0.87157,0.61921,0.98437,1.6894,-1.2996,1.4542
1.6809,0.07283,1.3632,-0.77701,0.59492,1.0113,2.1055,-2.0457,1.4852
1.6809,0.07283,1.3632,-0.77701,0.59492,1.0113,2.1055,-2.0457,1.4852
0.97414,0.059384,1.1565,-0.90254,0.56803,1.068,1.4772,-0.2138,1.4094
1.4229,-0.10681,1.2922,-0.86504,0.52378,1.0868,1.5979,-0.96725,1.2958
1.0271,-0.025597,1.2002,-0.89113,0.53462,1.0868,1.6145,-0.86383,1.4611
1.0271,-0.025597,1.2002,-0.89113,0.53462,1.0868,1.6145,-0.86383,1.4611
0.29569,0.008826,1.1302,-1.1275,0.57236,1.0878,1.0486,-0.42802,1.4473
0.34516,0.038408,1.2335,-0.96776,0.45047,1.1817,1.1152,-0.53143,1.7606
0.34516,0.038408,1.2335,-0.96776,0.45047,1.1817,1.1152,-0.53143,1.7606
-0.27675,-0.01215,1.0233,-1.0982,0.5741,1.1314,0.81146,-0.28767,0.96194
0.21089,-0.17512,1.0697,-0.91232,0.56933,1.1201,1.2109,-0.8269,1.4852
-0.039998,-0.065935,0.82712,-0.93678,0.59275,1.114,1.2109,-1.1741,1.3716
-0.039998,-0.065935,0.82712,-0.93678,0.59275,1.114,1.2109,-1.1741,1.3716
-0.18488,-0.19448,0.86215,-1.0656,0.57236,1.1629,0.903,-1.0633,1.2132
-0.58417,-0.11703,0.90157,-1.1471,0.5741,1.1909,0.21229,-0.64223,1.5816
-1.4181,-0.07723,1.0724,-1.0085,0.64567,1.2065,0.095787,-1.2996,1.7812
-1.4181,-0.07723,1.0724,-1.0085,0.64567,1.2065,0.095787,-1.2996,1.7812
-0.14954,-0.1805,0.9585,-0.6694,0.66042,1.1417,1.1027,0.35497,0.40084
-0.46756,-0.097131,0.96814,-0.89765,0.71334,1.1895,0.47443,-0.95986,1.7915
-0.36509,-0.21815,0.81661,-0.50963,0.67691,1.1009,0.79898,-2.3781,1.0205
-0.36509,-0.21815,0.81661,-0.50963,0.67691,1.1009,0.79898,-2.3781,1.0205
-0.4499,-0.15845,0.81048,-0.49985,0.62008,1.1541,0.44946,-0.74564,1.3027
-0.018797,-0.16974,0.78508,-0.031939,0.77841,1.0885,1.5646,-1.669,0.76917
-1.0612,-0.13209,0.79121,-0.1966,0.79056,1.0754,0.36624,-1.0707,0.70377
-1.0612,-0.13209,0.79121,-0.1966,0.79056,1.0754,0.36624,-1.0707,0.70377
-0.60891,-0.10466,0.75179,0.070773,0.84521,1.1055,0.62838,0.79817,0.86211
-0.23081,-0.11649,0.64756,0.28109,0.94845,1.023,0.74905,0.14814,0.42494
-0.23081,-0.11649,0.64756,0.28109,0.94845,1.023,0.74905,0.14814,0.42494
-0.34742,-0.13209,0.6572,0.62998,0.98359,0.99039,0.57845,0.65044,0.65901
-0.35802,-0.18964,0.75354,0.71639,1.0309,0.98472,0.64086,-0.56836,0.83113
-0.67605,-0.17996,0.65019,0.77345,1.1181,0.92732,0.33712,-0.46495,0.48346
-0.67605,-0.17996,0.65019,0.77345,1.1181,0.92732,0.33712,-0.46495,0.48346
-0.53824,-0.10627,0.46976,1.0131,1.1254,0.88233,0.96541,-1.3883,0.7795
-0.20254,-0.20793,0.66771,1.3033,1.0951,0.85646,0.57845,0.20724,0.47313
-0.1248,-0.14715,0.9112,1.5772,1.2079,0.83662,1.1818,-0.53143,1.3544
-0.1248,-0.14715,0.9112,1.5772,1.2079,0.83662,1.1818,-0.53143,1.3544
-0.22728,-0.20094,0.62304,1.5756,1.1797,0.72643,0.57429,-1.2406,0.29757
0.12608,-0.2445,0.70099,2.0076,1.1267,0.73104,0.84058,-0.59052,0.75196
-0.81032,-0.12295,0.51005,1.9147,1.2829,0.61978,0.22477,0.16292,0.097915
-0.81032,-0.12295,0.51005,1.9147,1.2829,0.61978,0.22477,0.16292,0.097915
0.10488,-0.23805,0.47063,2.0647,1.2747,0.59037,0.28303,0.3402,0.13234
0.037741,-0.17619,0.56523,2.1462,1.3514,0.57975,0.6159,0.74647,0.22184
-0.17428,-0.17135,0.60815,2.0435,1.3454,0.57514,0.041696,0.85727,0.24249
-0.17428,-0.17135,0.60815,2.0435,1.3454,0.57514,0.041696,0.85727,0.24249
-0.20254,-0.14608,0.68785,2.1169,1.3684,0.56132,0.66999,0.22201,0.33888
-0.5241,-0.21062,0.54333,2.0582,1.3376,0.49613,-0.0332,-0.30983,0.28724
-0.5241,-0.21062,0.54333,2.0582,1.3376,0.49613,-0.0332,-0.30983,0.28724
-0.35449,-0.18588,0.48465,2.319,1.3271,0.43519,1.0029,-0.44279,-0.077644
0.030674,-0.34508,0.28757,2.3696,1.2538,0.37318,0.81978,-1.0633,-0.10518
0.11901,-0.42253,0.28407,2.1739,1.2868,0.36929,0.62006,0.12598,0.11168
0.11901,-0.42253,0.28407,2.1739,1.2868,0.36929,0.62006,0.12598,0.11168
-0.47816,-0.51666,0.3629,1.9489,1.2113,0.32181,0.24974,-0.86383,0.8449
-1.0329,-0.57421,0.037067,1.6718,0.95626,0.28,-0.39104,0.15553,0.53853
-0.81386,-0.67801,0.056337,1.6457,0.8335,0.19178,-0.34943,0.58396,0.60738
-0.81386,-0.67801,0.056337,1.6457,0.8335,0.19178,-0.34943,0.58396,0.60738
-0.53824,-0.84044,-0.33869,1.3718,0.72853,-0.009116,8.7e-05,-0.68655,-0.060432
-0.65131,-0.99265,-0.52525,1.2218,0.40275,-0.10584,-0.049844,-0.53882,0.31478
-0.5029,-1.2363,-0.6908,1.1419,0.057461,-0.25005,0.69495,-0.67916,0.27692
-0.5029,-1.2363,-0.6908,1.1419,0.057461,-0.25005,0.69495,-0.67916,0.27692
0.10488,-1.552,-1.0131,0.90551,-0.25183,-0.47822,0.091626,0.71692,0.12545
-0.95167,-1.6989,-1.2041,0.44575,-0.71034,-0.67876,-0.71142,0.5618,-0.59055
-0.95167,-1.6989,-1.2041,0.44575,-0.71034,-0.67876,-0.71142,0.5618,-0.59055
-1.0577,-1.8613,-1.4922,0.19794,-0.90597,-0.93315,-0.79048,0.47316,0.10136
0.087211,-2.099,-1.8049,0.6365,-1.4005,-1.1886,-0.14554,1.1823,-0.62153
-0.30502,-2.2367,-2.1588,0.4376,-1.6634,-1.426,-0.3952,-0.058683,-0.20157
-0.30502,-2.2367,-2.1588,0.4376,-1.6634,-1.426,-0.3952,-0.058683,-0.20157
-0.78912,-2.3599,-2.2919,0.50444,-1.8204,-1.6198,-0.39936,0.44361,-0.49417
-0.68665,-2.39,-2.2691,0.48325,-2.0212,-1.6928,-0.86538,1.3891,-0.022566
-0.19548,-2.2787,-2.1894,0.54194,-2.0152,-1.8565,0.21645,-1.078,-0.55957
-0.19548,-2.2787,-2.1894,0.54194,-2.0152,-1.8565,0.21645,-1.078,-0.55957
-0.55944,-2.1673,-2.1229,0.10175,-1.8659,-1.9181,-1.115,1.0863,-0.7489
-1.6195,-1.9414,-2.0659,0.1311,-1.9128,-1.9557,-1.2149,-0.2729,-0.70759
-0.81386,-1.7795,-1.96,-0.004223,-1.8946,-1.9047,-0.93611,-0.56836,-0.1637
-0.81386,-1.7795,-1.96,-0.004223,-1.8946,-1.9047,-0.93611,-0.56836,-0.1637
-2.7114,-1.5192,-2.0493,-0.39714,-1.8386,-1.9879,-2.1553,1.5295,-1.193
-1.5912,-1.4283,-1.6254,-0.3091,-1.8108,-1.8437,-1.0027,0.059504,-0.022566
-2.0506,-1.2653,-1.6727,-0.58299,-1.8126,-1.8969,-1.4812,-0.80474,-0.41843
-2.0506,-1.2653,-1.6727,-0.58299,-1.8126,-1.8969,-1.4812,-0.80474,-0.41843
-0.83859,-1.2659,-1.6578,-0.71179,-1.6929,-1.8565,-1.5519,0.10382,-0.76955
-0.93753,-1.0298,-1.4852,-0.44115,-1.656,-1.8122,-1.1774,0.76863,-0.82463
-0.93753,-1.0298,-1.4852,-0.44115,-1.656,-1.8122,-1.1774,0.76863,-0.82463
-1.2732,-0.81194,-1.275,-0.74929,-1.6885,-1.7066,-1.4853,0.97545,-0.50105
-1.7891,-0.56936,-1.1988,-0.72157,-1.6087,-1.6659,-1.5228,-0.56836,-0.61809
