1.20402718,1.10601338,0.89244086,0.89801684
1.20402718,1.10601338,0.92723434,0.89801684
1.20402718,1.10601338,0.96202781,0.89801684
1.20402718,1.10601338,0.99682128,0.89801684
1.20402718,1.10601338,1.03161476,0.89801684
1.20402718,1.10601338,1.06640823,0.89801684
1.20402718,1.10601338,1.06741721,0.9495663
1.20402718,1.10601338,1.06741721,1.00265529
1.20402718,1.10601338,1.06741721,1.05574428
1.20402718,1.10601338,1.06741721,1.10883327
1.20402718,1.10601338,1.06741721,1.16182294
1.22136439,1.10601338,1.06741721,1.16182294
1.23976903,1.10601338,1.06741721,1.16182294
1.25801873,1.10609676,1.06741721,1.16182294
1.25801873,1.11600043,1.06741721,1.16182294
1.25801873,1.12557984,1.06663365,1.16182294
1.25801873,1.12557984,1.04270151,1.16182294
1.25801873,1.12557984,1.01876936,1.16182294
1.25801873,1.12557984,0.99483722,1.16182294
1.25801873,1.12557984,0.97090508,1.16182294
1.25801873,1.12557984,0.9699872,1.04895561
1.25801873,1.12557984,0.9699872,0.93158676
1.25801873,1.12557984,0.9699872,0.8142179
1.25801873,1.12557984,0.9699872,0.69684905
1.25801873,1.12557984,0.9699872,0.58562862
0.56387612,1.12557984,0.9699872,0.58562862
-0.13550035,1.12557984,0.9699872,0.58562862
-0.79366007,1.08977754,0.9699872,0.58562862
-0.79366007,0.48227493,0.9699872,0.58562862
-0.79366007,-0.12522767,0.9699872,0.58562862
-0.79366007,-0.72932053,0.96738025,0.58562862
-0.79366007,-0.72932053,0.50290863,0.58562862
-0.79366007,-0.72932053,0.03843701,0.58562862
-0.79366007,-0.72932053,-0.4260346,0.58562862
-0.79366007,-0.72932053,-0.89050622,0.58562862
-0.79366007,-0.72932053,-0.89311317,0.1647515
-0.79366007,-0.72932053,-0.89311317,-0.25850121
-0.79366007,-0.72932053,-0.89311317,-0.68175392
-0.79366007,-0.72932053,-0.89311317,-1.10500663
-0.8261855,-0.72932053,-0.89311317,-1.11213343
-0.8611495,-0.73006405,-0.89311317,-1.11213343
-0.8611495,-0.82941764,-0.89311317,-1.11213343
-0.8611495,-0.92877123,-0.89311317,-1.11213343
-0.8611495,-1.02673071,-0.89388524,-1.11213343
-0.8611495,-1.02673071,-0.94890803,-1.11213343
-0.8611495,-1.02673071,-1.00393081,-1.11213343
-0.8611495,-1.02673071,-1.0589536,-1.11213343
-0.8611495,-1.02673071,-1.11382197,-1.11214809
-0.8611495,-1.02673071,-1.11382197,-1.11737018
-0.8611495,-1.02673071,-1.11382197,-1.12259227
-0.8611495,-1.02673071,-1.11382197,-1.12781436
-0.8611495,-1.02673071,-1.11382197,-1.13276777
-0.84289981,-1.02673071,-1.11382197,-1.13276777
-0.82449517,-1.02673071,-1.11382197,-1.13276777
-0.80715796,-1.02498685,-1.11382197,-1.13276777
-0.80715796,-0.99491932,-1.11382197,-1.13276777
-0.80715796,-0.96485179,-1.11382197,-1.13276777
-0.80715796,-0.936725,-1.11199822,-1.13276777
-0.80715796,-0.936725,-1.08374327,-1.13276777
-0.80715796,-0.936725,-1.05548833,-1.13276777
-0.80715796,-0.936725,-1.02723338,-1.13276777
-0.80715796,-0.936725,-1.00048502,-1.13225134
-0.80715796,-0.936725,-1.00048502,-1.12256602
-0.80715796,-0.936725,-1.00048502,-1.11288069
-0.80715796,-0.936725,-1.00048502,-1.10377522
