0.91178012,1.00599698,0.98886646,1.10208659
0.91178012,1.05074377,0.98886646,1.10208659
0.91178012,1.09549057,0.98886646,1.10208659
0.91178012,1.1305098,0.99243706,1.10208659
0.91178012,1.1305098,1.00886186,1.10208659
0.91178012,1.1305098,1.02528666,1.10208659
0.91178012,1.1305098,1.04171146,1.10208659
0.91178012,1.1305098,1.05813626,1.10208659
0.91178012,1.1305098,1.06473474,1.07803382
0.91178012,1.1305098,1.06473474,1.03782933
0.91178012,1.1305098,1.06473474,0.99762485
0.91178012,1.1305098,1.06473474,0.99021324
0.97617978,1.1305098,1.06473474,0.99021324
1.03966598,1.13038658,1.06473474,0.99021324
1.03966598,1.12665768,1.06473474,0.99021324
1.03966598,1.12292878,1.06473474,0.99021324
1.03966598,1.12013373,1.0615461,0.99021324
1.03966598,1.12013373,1.0488137,0.99021324
1.03966598,1.12013373,1.0360813,0.99021324
1.03966598,1.12013373,1.0233489,0.99021324
1.03966598,1.12013373,1.0106165,0.99021324
1.03966598,1.12013373,1.00592212,0.94388236
1.03966598,1.12013373,1.00592212,0.87049322
1.03966598,1.12013373,1.00592212,0.79710408
1.03966598,1.12013373,1.00592212,0.72371494
0.90898261,1.12013373,1.00592212,0.69614615
0.67918771,1.12013373,1.00592212,0.69614615
0.47696819,1.04350484,1.00592212,0.69614615
0.47696819,0.40493079,1.00592212,0.69614615
0.47696819,-0.23364327,1.00592212,0.69614615
0.47696819,-0.65676799,0.82303861,0.69614615
0.47696819,-0.65676799,0.28098697,0.69614615
0.47696819,-0.65676799,-0.26106467,0.69614615
0.47696819,-0.65676799,-0.80311631,0.69614615
0.47696819,-0.65676799,-0.95489077,0.25732525
0.47696819,-0.65676799,-0.95489077,-0.35214823
0.47696819,-0.65676799,-0.95489077,-0.96162171
0.354467,-0.65676799,-0.95489077,-1.0676171
-0.419579,-0.65676799,-0.95489077,-1.0676171
-1.15997083,-0.66195603,-0.95489077,-1.0676171
-1.15997083,-0.78128082,-0.95489077,-1.0676171
-1.15997083,-0.9006056,-0.95489077,-1.0676171
-1.15997083,-0.98880219,-0.95900546,-1.0676171
-1.15997083,-0.98880219,-0.97477843,-1.0676171
-1.15997083,-0.98880219,-0.99055141,-1.0676171
-1.15997083,-0.98880219,-1.00632438,-1.0676171
-1.15997083,-0.98880219,-1.01370339,-1.07187773
-1.15997083,-0.98880219,-1.01370339,-1.07988382
-1.15997083,-0.98880219,-1.01370339,-1.08788991
-1.15997083,-0.98880219,-1.01370339,-1.09589599
-1.16750696,-0.98880219,-1.01370339,-1.09702381
-1.17688634,-0.98880219,-1.01370339,-1.09702381
-1.185548,-0.98972955,-1.01370339,-1.09702381
-1.185548,-1.00184847,-1.01370339,-1.09702381
-1.185548,-1.01396739,-1.01370339,-1.09702381
-1.185548,-1.02252441,-1.01438672,-1.09702381
-1.185548,-1.02252441,-1.01671166,-1.09702381
-1.185548,-1.02252441,-1.01903659,-1.09702381
-1.185548,-1.02252441,-1.02017278,-1.09641017
-1.185548,-1.02252441,-1.02017278,-1.09521004
-1.185548,-1.02252441,-1.02017278,-1.09400991
-1.185548,-1.02252441,-1.02017278,-1.09280977
-1.20941241,-1.02252441,-1.02017278,-1.09254887
-1.24224026,-1.02252441,-1.02017278,-1.09254887
-1.2750681,-1.02252441,-1.02017278,-1.09254887
