0.63356473,1.33844693,1.09998755,0.02054164
-0.02186875,1.33844693,1.09998755,0.02054164
-0.71646911,1.33844693,1.09998755,0.02054164
-1.12894545,1.305762,1.09998755,0.02054164
-1.12894545,1.22529044,1.09998755,0.02054164
-1.12894545,1.14481888,1.09998755,0.02054164
-1.12894545,1.11156675,1.09879084,0.02054164
-1.12894545,1.11156675,1.09675141,0.02054164
-1.12894545,1.11156675,1.09471199,0.02054164
-1.12894545,1.11156675,1.09267256,0.02054164
-1.12894545,1.11156675,1.09239764,0.15841795
-1.12894545,1.11156675,1.09239764,0.31777602
-1.12894545,1.11156675,1.09239764,0.47713408
-1.1210771,1.11156675,1.09239764,0.62259218
-0.86591778,1.11156675,1.09239764,0.62259218
-0.61075847,1.11156675,1.09239764,0.62259218
-0.42394138,0.89349486,1.09239764,0.62259218
-0.42394138,0.079312,1.09239764,0.62259218
-0.42394138,-0.73487087,1.09239764,0.62259218
-0.42394138,-1.1839268,0.81828437,0.62259218
-0.42394138,-1.1839268,0.20704947,0.62259218
-0.42394138,-1.1839268,-0.40418543,0.62259218
-0.42394138,-1.1839268,-1.01542032,0.62259218
-0.42394138,-1.1839268,-1.21683165,0.26223825
-0.42394138,-1.1839268,-1.21683165,-0.27521472
-0.42394138,-1.1839268,-1.21683165,-0.81266769
-0.42394138,-1.1839268,-1.21683165,-1.35012066
-0.53780763,-1.1839268,-1.21683165,-1.37758521
-0.66538729,-1.1839268,-1.21683165,-1.37758521
-0.77644341,-1.18572997,-1.21683165,-1.37758521
-0.77644341,-1.19965238,-1.21683165,-1.37758521
-0.77644341,-1.21061858,-1.21493709,-1.37758521
-0.77644341,-1.21061858,-1.20601459,-1.37758521
-0.77644341,-1.21061858,-1.19709209,-1.37758521
-0.77644341,-1.21061858,-1.18816959,-1.37758521
-0.77644341,-1.21061858,-1.1836258,-1.31402066
-0.77644341,-1.21061858,-1.1836258,-1.18449503
-0.77644341,-1.21061858,-1.1836258,-1.0549694
-0.77644341,-1.21061858,-1.1836258,-0.92544377
-0.44147656,-1.21061858,-1.1836258,-0.88824082
0.06884208,-1.21061858,-1.1836258,-0.88824082
0.57916071,-1.21061858,-1.1836258,-0.88824082
0.63356473,-0.37038708,-1.1836258,-0.88824082
0.63356473,0.57010874,-1.1836258,-0.88824082
0.63356473,0.80461122,-0.84501176,-0.88824082
0.63356473,0.80461122,-0.3939238,-0.88824082
0.63356473,0.80461122,0.05716416,-0.88824082
0.63356473,0.80461122,0.50825212,-0.88824082
0.63356473,0.80461122,0.82580215,-0.62594223
0.63356473,0.80461122,0.82580215,0.26009614
0.63356473,0.80461122,0.82580215,1.14613452
0.63356473,0.80461122,0.82580215,1.60984094
0.971589,0.80461122,0.82580215,1.60984094
1.50742357,0.80461122,0.82580215,1.60984094
1.69107083,0.59926798,0.82580215,1.60984094
1.69107083,0.28684897,0.82580215,1.60984094
1.69107083,-0.02557004,0.82580215,1.60984094
1.69107083,-0.0762177,0.55174364,1.60984094
1.69107083,-0.0762177,0.22466014,1.60984094
1.69107083,-0.0762177,-0.10242335,1.60984094
1.69107083,-0.0762177,-0.42950685,1.60984094
1.69107083,-0.0762177,-0.55745845,1.23139361
1.69107083,-0.0762177,-0.55745845,0.60977607
1.69107083,-0.0762177,-0.55745845,-0.01184147
1.69107083,-0.0762177,-0.55745845,-0.42314964
